Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
North Dakota,2019,46,2019-11-16,157,137,0,30,,,,,,,,41,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,47,2019-11-23,150,139,,27,,12,,,,,,34,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,48,2019-11-30,147,135,,26,,14,,,,,,27,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,49,2019-12-07,148,133,,32,,11,,,,,,31,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,50,2019-12-14,142,127,,19,,,,,,,,35,11,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
North Dakota,2019,51,2019-12-21,160,146,,22,,,,11,,,,33,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,52,2019-12-28,145,138,,38,,,,,,,,37,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,1,2020-01-04,149,139,,31,,,,,,,,32,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,2,2020-01-11,151,137,,27,,,,,0,,,33,11,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
North Dakota,2020,3,2020-01-18,171,159,,32,,12,,,,,,35,11,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
North Dakota,2020,4,2020-01-25,147,133,,24,,10,,10,,0,,22,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
North Dakota,2020,5,2020-02-01,130,118,,27,,12,,,,,,26,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,6,2020-02-08,138,127,,21,,,,,,,,26,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,7,2020-02-15,148,135,,17,,15,,,,,,40,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,8,2020-02-22,176,167,,38,,12,,11,,,,40,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
North Dakota,2020,9,2020-02-29,153,142,,29,,,,,,,,29,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,10,2020-03-07,171,160,,30,,,,15,,0,,40,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,11,2020-03-14,148,139,,31,,,,,,,,22,11,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
North Dakota,2020,12,2020-03-21,150,143,,30,,,11,14,,,,27,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,13,2020-03-28,119,116,,20,,,10,,,,,28,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,14,2020-04-04,140,127,,18,,10,,,,,,31,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,15,2020-04-11,158,143,,21,,,,,0,,,35,12,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,16,2020-04-18,157,148,,26,11,12,,,,,,28,,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,17,2020-04-25,158,144,,30,,,,,,,,25,,11,10,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,18,2020-05-02,148,138,,24,,,,,,,,22,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,19,2020-05-09,141,129,,13,,,,10,,,,35,,11,10,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,20,2020-05-16,152,142,,25,,,,,,0,,32,,14,13,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,21,2020-05-23,140,124,,20,,,,,,,,33,,10,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9)
North Dakota,2020,22,2020-05-30,143,125,,27,,,,,,0,,31,,14,13,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,23,2020-06-06,161,143,,36,,,,,,,,25,10,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,24,2020-06-13,143,131,,27,,,0,,,,,28,10,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,25,2020-06-20,142,132,,22,,,,,,,,30,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,26,2020-06-27,131,123,,29,,,,,,,,20,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,27,2020-07-04,117,105,0,22,,10,,,0,0,0,18,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,28,2020-07-11,135,124,,23,,,,,,,,24,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,29,2020-07-18,134,125,0,23,,,,,,,,33,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,30,2020-07-25,132,118,,27,,,,,,,0,31,,10,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9)
North Dakota,2020,31,2020-08-01,139,120,,22,,,,,,,,24,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,32,2020-08-08,154,137,,34,,10,,,,,,28,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,33,2020-08-15,134,121,,22,,,,,0,,,28,,14,14,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,34,2020-08-22,130,120,,27,,,,,,,,30,10,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,35,2020-08-29,137,122,,28,,,0,,0,,,29,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
North Dakota,2020,36,2020-09-05,162,150,,28,,10,,,,,,32,,14,11,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,37,2020-09-12,141,129,,27,,10,,,,,,29,12,12,10,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
North Dakota,2020,38,2020-09-19,148,136,,18,,,,13,,,,30,,16,16,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,39,2020-09-26,124,120,,18,,,,,,0,,15,,38,36,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2020,40,2020-10-03,132,127,,28,,,0,14,,,0,18,,41,36,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
North Dakota,2020,41,2020-10-10,104,98,,17,,,,,,0,,16,,26,25,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Ohio,2019,1,2019-01-05,2503,2293,36,475,81,106,52,174,48,44,35,608,116,0,0,,,,,,,,,,,,,,,
Ohio,2019,2,2019-01-12,2553,2353,40,509,74,110,50,174,41,41,33,581,134,0,0,,,,,,,,,,,,,,,
Ohio,2019,3,2019-01-19,2638,2457,44,563,76,133,50,137,49,47,30,621,141,0,0,,,,,,,,,,,,,,,
Ohio,2019,4,2019-01-26,2549,2368,35,510,90,127,56,148,48,41,34,629,133,0,0,,,,,,,,,,,,,,,
Ohio,2019,5,2019-02-02,2574,2341,39,472,89,130,39,156,49,52,40,614,135,0,0,,,,,,,,,,,,,,,
Ohio,2019,6,2019-02-09,2390,2211,32,466,81,108,42,143,43,46,36,570,125,0,0,,,,,,,,,,,,,,,
Ohio,2019,7,2019-02-16,2380,2178,50,490,59,103,37,154,33,41,32,559,119,0,0,,,,,,,,,,,,,,,
Ohio,2019,8,2019-02-23,2406,2222,45,504,85,117,50,134,47,37,22,532,135,0,0,,,,,,,,,,,,,,,
Ohio,2019,9,2019-03-02,2550,2335,42,492,95,95,55,140,51,37,36,649,109,0,0,,,,,,,,,,,,,,,
Ohio,2019,10,2019-03-09,2629,2408,54,529,76,119,68,176,50,44,35,591,118,0,0,,,,,,,,,,,,,,,
Ohio,2019,11,2019-03-16,2562,2355,42,498,73,117,55,175,42,37,36,588,135,0,0,,,,,,,,,,,,,,,
Ohio,2019,12,2019-03-23,2455,2231,41,459,80,113,56,160,36,58,30,567,128,0,0,,,,,,,,,,,,,,,
Ohio,2019,13,2019-03-30,2493,2289,52,495,85,113,55,163,40,39,33,560,139,0,0,,,,,,,,,,,,,,,
Ohio,2019,14,2019-04-06,2549,2324,48,467,74,103,56,164,43,59,36,638,146,0,0,,,,,,,,,,,,,,,
Ohio,2019,15,2019-04-13,2358,2136,34,427,75,107,42,137,42,38,44,531,137,0,0,,,,,,,,,,,,,,,
Ohio,2019,16,2019-04-20,2351,2171,38,481,64,80,44,143,30,48,29,615,129,0,0,,,,,,,,,,,,,,,
Ohio,2019,17,2019-04-27,2309,2117,33,449,74,88,34,146,45,45,23,578,120,0,0,,,,,,,,,,,,,,,
Ohio,2019,18,2019-05-04,2254,2060,39,437,73,98,46,136,37,35,33,543,121,0,0,,,,,,,,,,,,,,,
Ohio,2019,19,2019-05-11,2304,2107,27,477,77,91,26,151,47,40,32,539,105,0,0,,,,,,,,,,,,,,,
Ohio,2019,20,2019-05-18,2230,2037,31,484,56,84,40,164,41,32,31,528,113,0,0,,,,,,,,,,,,,,,
Ohio,2019,21,2019-05-25,2281,2062,35,472,62,81,37,136,47,38,39,568,127,0,0,,,,,,,,,,,,,,,
Ohio,2019,22,2019-06-01,2230,2010,29,446,82,85,29,129,43,38,26,533,121,0,0,,,,,,,,,,,,,,,
Ohio,2019,23,2019-06-08,2233,1989,36,468,79,86,32,138,39,31,23,504,109,0,0,,,,,,,,,,,,,,,
Ohio,2019,24,2019-06-15,2283,2069,34,474,76,109,25,138,36,45,26,506,126,0,0,,,,,,,,,,,,,,,
Ohio,2019,25,2019-06-22,2271,2040,31,463,74,89,36,135,48,29,29,517,123,0,0,,,,,,,,,,,,,,,
Ohio,2019,26,2019-06-29,2336,2104,27,516,68,98,35,115,39,35,35,536,130,0,0,,,,,,,,,,,,,,,
Ohio,2019,27,2019-07-06,2274,2024,39,468,75,99,22,129,33,35,31,514,108,0,0,,,,,,,,,,,,,,,
Ohio,2019,28,2019-07-13,2271,2025,29,458,74,83,23,122,32,38,37,538,110,0,0,,,,,,,,,,,,,,,
Ohio,2019,29,2019-07-20,2264,2043,36,467,87,101,24,130,32,42,34,517,113,0,0,,,,,,,,,,,,,,,
Ohio,2019,30,2019-07-27,2248,2028,34,494,72,91,29,140,38,40,29,508,110,0,0,,,,,,,,,,,,,,,
Ohio,2019,31,2019-08-03,2260,2022,31,485,71,89,24,110,35,38,20,562,99,0,0,,,,,,,,,,,,,,,
Ohio,2019,32,2019-08-10,2232,2023,32,458,64,86,28,131,31,35,36,486,129,0,0,,,,,,,,,,,,,,,
Ohio,2019,33,2019-08-17,2201,1997,29,463,70,90,33,120,23,50,35,511,118,0,0,,,,,,,,,,,,,,,
Ohio,2019,34,2019-08-24,2266,2054,28,500,63,114,25,150,41,42,28,515,116,0,0,,,,,,,,,,,,,,,
Ohio,2019,35,2019-08-31,2265,2045,38,475,76,85,17,129,28,33,31,557,128,0,0,,,,,,,,,,,,,,,
Ohio,2019,36,2019-09-07,2221,1991,29,494,48,86,24,99,35,36,24,513,125,0,0,,,,,,,,,,,,,,,
Ohio,2019,37,2019-09-14,2281,2078,40,534,55,96,25,97,27,37,24,524,133,0,0,,,,,,,,,,,,,,,
Ohio,2019,38,2019-09-21,2338,2127,35,503,68,109,28,126,37,34,30,528,119,0,0,,,,,,,,,,,,,,,
Ohio,2019,39,2019-09-28,2258,2039,29,483,70,92,28,129,31,43,36,492,154,0,0,,,,,,,,,,,,,,,
Ohio,2019,40,2019-10-05,2264,2011,39,475,63,96,31,110,33,41,36,484,126,0,0,,,,,,,,,,,,,,,
Ohio,2019,41,2019-10-12,2361,2148,47,509,72,102,29,106,34,50,40,533,133,0,0,,,,,,,,,,,,,,,
Ohio,2019,42,2019-10-19,2314,2089,27,496,71,100,21,102,29,39,27,576,125,0,0,,,,,,,,,,,,,,,
Ohio,2019,43,2019-10-26,2314,2117,32,514,66,101,24,130,46,35,31,539,125,0,0,,,,,,,,,,,,,,,
Ohio,2019,44,2019-11-02,2374,2116,39,472,69,83,34,128,41,52,32,534,133,0,0,,,,,,,,,,,,,,,
Ohio,2019,45,2019-11-09,2502,2282,38,510,80,111,38,140,32,48,31,589,124,0,0,,,,,,,,,,,,,,,
Ohio,2019,46,2019-11-16,2414,2183,36,463,85,94,37,111,44,38,36,598,134,0,0,,,,,,,,,,,,,,,
Ohio,2019,47,2019-11-23,2420,2206,41,521,69,111,31,128,51,40,38,530,118,0,0,,,,,,,,,,,,,,,
Ohio,2019,48,2019-11-30,2404,2173,32,476,71,111,32,120,34,48,40,577,128,0,0,,,,,,,,,,,,,,,
Ohio,2019,49,2019-12-07,2455,2230,45,481,87,107,41,136,34,58,32,582,132,0,0,,,,,,,,,,,,,,,
Ohio,2019,50,2019-12-14,2497,2271,33,475,68,117,37,163,43,37,37,574,130,0,0,,,,,,,,,,,,,,,
Ohio,2019,51,2019-12-21,2459,2266,30,512,84,105,36,148,52,41,37,596,124,0,0,,,,,,,,,,,,,,,
Ohio,2019,52,2019-12-28,2531,2328,37,497,80,99,34,154,39,40,27,629,126,0,0,,,,,,,,,,,,,,,
Ohio,2020,1,2020-01-04,2541,2327,39,468,61,103,55,146,48,40,39,663,131,0,0,,,,,,,,,,,,,,,
Ohio,2020,2,2020-01-11,2611,2409,44,507,88,100,59,176,50,46,42,592,137,0,0,,,,,,,,,,,,,,,
Ohio,2020,3,2020-01-18,2474,2271,49,490,72,90,54,159,44,46,32,580,143,0,0,,,,,,,,,,,,,,,
Ohio,2020,4,2020-01-25,2564,2384,53,496,70,125,39,174,48,54,39,584,130,0,0,,,,,,,,,,,,,,,
Ohio,2020,5,2020-02-01,2493,2285,41,517,79,97,46,144,40,41,42,601,139,0,0,,,,,,,,,,,,,,,
Ohio,2020,6,2020-02-08,2532,2318,42,463,85,111,54,163,32,45,41,618,142,0,0,,,,,,,,,,,,,,,
Ohio,2020,7,2020-02-15,2491,2304,43,459,81,98,66,173,46,40,38,614,144,0,0,,,,,,,,,,,,,,,
Ohio,2020,8,2020-02-22,2526,2312,39,490,79,107,58,141,41,47,28,610,133,0,0,,,,,,,,,,,,,,,
Ohio,2020,9,2020-02-29,2458,2256,46,477,68,111,57,145,48,37,39,574,143,0,0,,,,,,,,,,,,,,,
Ohio,2020,10,2020-03-07,2505,2267,34,495,73,125,52,137,52,43,32,590,123,0,0,,,,,,,,,,,,,,,
Ohio,2020,11,2020-03-14,2549,2304,45,454,82,104,77,182,52,38,35,569,146,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Ohio,2020,12,2020-03-21,2516,2317,43,478,72,120,58,163,51,44,45,595,124,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Ohio,2020,13,2020-03-28,2506,2336,33,472,95,116,76,159,44,40,37,586,128,44,40,,,,,,,,,,,,,,,
Ohio,2020,14,2020-04-04,2560,2373,38,426,96,131,44,170,37,37,26,568,125,117,114,,,,,,,,,,,,,,,
Ohio,2020,15,2020-04-11,2622,2425,50,448,81,131,52,160,47,50,29,552,145,176,161,,,,,,,,,,,,,,,
Ohio,2020,16,2020-04-18,2645,2481,49,444,77,139,47,141,45,46,46,524,163,270,252,,,,,,,,,,,,,,,
Ohio,2020,17,2020-04-25,2829,2620,45,481,94,138,31,125,63,46,47,589,132,285,264,,,,,,,,,,,,,,,
Ohio,2020,18,2020-05-02,2730,2492,42,430,93,117,36,130,45,41,30,555,132,321,304,,,,,,,,,,,,,,,
Ohio,2020,19,2020-05-09,2614,2399,32,447,91,99,35,120,41,43,32,583,121,289,269,,,,,,,,,,,,,,,
Ohio,2020,20,2020-05-16,2677,2434,48,431,86,118,42,131,41,37,35,588,122,256,237,,,,,,,,,,,,,,,
Ohio,2020,21,2020-05-23,2655,2405,49,473,81,113,27,113,26,48,45,587,129,264,241,,,,,,,,,,,,,,,
Ohio,2020,22,2020-05-30,2512,2219,33,470,77,93,32,119,30,30,44,529,125,179,166,,,,,,,,,,,,,,,
Ohio,2020,23,2020-06-06,2580,2275,41,463,82,83,26,120,45,43,41,567,110,181,166,,,,,,,,,,,,,,,
Ohio,2020,24,2020-06-13,2413,2142,37,428,84,90,28,97,40,32,46,556,122,128,109,,,,,,,,,,,,,,,
Ohio,2020,25,2020-06-20,2390,2137,31,425,67,108,32,98,32,41,48,538,124,106,88,,,,,,,,,,,,,,,
Ohio,2020,26,2020-06-27,2411,2159,36,481,69,103,18,125,43,40,44,504,119,103,82,,,,,,,,,,,,,,,
Ohio,2020,27,2020-07-04,2486,2235,28,485,80,89,24,111,38,38,79,571,105,103,89,,,,,,,,,,,,,,,
Ohio,2020,28,2020-07-11,2490,2261,34,478,84,109,30,109,36,44,95,567,121,125,108,,,,,,,,,,,,,,,
Ohio,2020,29,2020-07-18,2516,2305,34,471,72,115,36,119,29,38,98,530,131,120,106,,,,,,,,,,,,,,,
Ohio,2020,30,2020-07-25,2491,2270,34,453,73,110,30,113,45,48,91,518,114,178,163,,,,,,,,,,,,,,,
Ohio,2020,31,2020-08-01,2593,2388,32,477,82,95,23,116,48,32,116,566,143,179,165,,,,,,,,,,,,,,,
Ohio,2020,32,2020-08-08,2549,2378,38,495,80,102,38,107,32,39,133,542,119,158,148,,,,,,,,,,,,,,,
Ohio,2020,33,2020-08-15,2536,2385,41,504,71,120,24,100,38,40,153,513,132,179,163,,,,,,,,,,,,,,,
Ohio,2020,34,2020-08-22,2547,2390,25,464,61,110,30,123,36,48,148,561,128,173,151,,,,,,,,,,,,,,,
Ohio,2020,35,2020-08-29,2593,2452,30,519,80,101,30,108,37,49,176,538,129,179,166,,,,,,,,,,,,,,,
Ohio,2020,36,2020-09-05,2378,2236,32,454,73,84,18,116,35,35,199,478,103,162,150,,,,,,,,,,,,,,,
Ohio,2020,37,2020-09-12,2458,2352,25,491,83,112,30,107,33,32,213,495,124,144,130,,,,,,,,,,,,,,,
Ohio,2020,38,2020-09-19,2288,2182,31,446,59,95,21,120,39,31,205,460,123,107,93,,,,,,,,,,,,,,,
Ohio,2020,39,2020-09-26,2224,2122,26,466,52,111,28,115,40,29,221,414,123,111,95,,,,,,,,,,,,,,,
Ohio,2020,40,2020-10-03,1725,1637,24,375,44,85,22,82,18,24,195,342,89,65,52,,,,,,,,,,,,,,,
